Date,Province_State,mobility_retail,mobility_grocery,mobility_parks,mobility_transit,mobility_work,mobility_residential
2020-07-23,Lakshadweep,0.0,0.0,13.0,0.0,4.0,0.0
2020-07-24,Lakshadweep,0.0,0.0,17.0,0.0,14.0,0.0
2020-07-25,Lakshadweep,0.0,0.0,5.0,0.0,-1.0,0.0
2020-07-26,Lakshadweep,0.0,0.0,19.0,0.0,1.0,0.0
2020-07-27,Lakshadweep,0.0,0.0,14.0,0.0,5.0,0.0
2020-07-28,Lakshadweep,0.0,0.0,11.0,0.0,-1.0,0.0
2020-07-29,Lakshadweep,0.0,0.0,18.0,0.0,7.0,0.0
2020-07-30,Lakshadweep,0.0,0.0,20.0,0.0,-1.0,0.0
2020-07-31,Lakshadweep,0.0,0.0,16.0,0.0,-2.0,0.0
2020-08-01,Lakshadweep,0.0,0.0,22.0,0.0,-18.0,0.0
2020-08-02,Lakshadweep,0.0,0.0,25.0,0.0,-9.0,0.0
2020-08-03,Lakshadweep,0.0,0.0,22.0,0.0,1.0,0.0
2020-08-04,Lakshadweep,0.0,0.0,21.0,0.0,3.0,0.0
2020-08-05,Lakshadweep,0.0,0.0,10.0,0.0,0.0,0.0
2020-08-06,Lakshadweep,0.0,0.0,12.0,0.0,0.0,0.0
2020-08-07,Lakshadweep,0.0,0.0,11.0,0.0,7.0,0.0
2020-08-08,Lakshadweep,0.0,0.0,3.0,0.0,-5.0,0.0
2020-08-09,Lakshadweep,0.0,0.0,-1.0,0.0,-11.0,0.0
2020-08-10,Lakshadweep,0.0,0.0,-11.0,0.0,-7.0,0.0
2020-08-11,Lakshadweep,0.0,0.0,9.0,0.0,-3.0,0.0
2020-08-12,Lakshadweep,0.0,0.0,12.0,0.0,-19.0,0.0
2020-08-13,Lakshadweep,0.0,0.0,19.0,0.0,1.0,0.0
2020-08-14,Lakshadweep,0.0,0.0,15.0,0.0,11.0,0.0
2020-08-15,Lakshadweep,0.0,0.0,10.0,0.0,-14.0,0.0
2020-08-16,Lakshadweep,0.0,0.0,20.0,0.0,-3.0,0.0
2020-09-11,Lakshadweep,0.0,0.0,43.0,0.0,-23.0,0.0
2020-09-12,Lakshadweep,0.0,0.0,37.0,0.0,-29.0,0.0
2020-09-13,Lakshadweep,0.0,0.0,51.0,0.0,-29.0,0.0
2020-09-14,Lakshadweep,0.0,0.0,48.0,0.0,-22.0,0.0
2020-09-15,Lakshadweep,0.0,0.0,53.0,0.0,-22.0,0.0
2020-09-16,Lakshadweep,0.0,0.0,46.0,0.0,-21.0,0.0
2020-09-17,Lakshadweep,0.0,0.0,48.0,0.0,-25.0,0.0
2020-09-18,Lakshadweep,0.0,0.0,50.0,0.0,-14.0,0.0
2020-09-19,Lakshadweep,0.0,0.0,32.0,0.0,-31.0,0.0
2020-09-20,Lakshadweep,0.0,0.0,50.0,0.0,-20.0,0.0
2020-09-21,Lakshadweep,0.0,0.0,53.0,0.0,-13.0,0.0
2020-09-22,Lakshadweep,0.0,0.0,51.0,0.0,-15.0,0.0
2020-09-23,Lakshadweep,0.0,0.0,40.0,0.0,-17.0,0.0
2020-09-24,Lakshadweep,0.0,0.0,45.0,0.0,-18.0,0.0
2020-09-25,Lakshadweep,0.0,0.0,42.0,0.0,-9.0,0.0
2020-09-26,Lakshadweep,0.0,0.0,30.0,0.0,-28.0,0.0
2020-09-27,Lakshadweep,0.0,0.0,47.0,0.0,-18.0,0.0
2020-09-28,Lakshadweep,0.0,0.0,41.0,0.0,-20.0,0.0
2020-09-29,Lakshadweep,0.0,0.0,42.0,0.0,-16.0,0.0
2020-09-30,Lakshadweep,0.0,0.0,45.0,0.0,-23.0,0.0
2020-10-01,Lakshadweep,0.0,0.0,45.0,0.0,-30.0,0.0
2020-10-02,Lakshadweep,0.0,0.0,44.0,0.0,-52.0,0.0
2020-10-03,Lakshadweep,0.0,0.0,43.0,0.0,-32.0,0.0
2020-10-04,Lakshadweep,0.0,0.0,58.0,0.0,-36.0,0.0
2020-10-05,Lakshadweep,0.0,0.0,52.0,0.0,-26.0,0.0
2020-10-06,Lakshadweep,0.0,0.0,48.0,0.0,-27.0,0.0
2020-10-07,Lakshadweep,0.0,0.0,46.0,0.0,-21.0,0.0
2020-10-08,Lakshadweep,0.0,0.0,49.0,0.0,-15.0,0.0
2020-10-09,Lakshadweep,0.0,0.0,39.0,0.0,-11.0,0.0
2020-10-10,Lakshadweep,0.0,0.0,37.0,0.0,-18.0,0.0
2020-10-11,Lakshadweep,0.0,0.0,54.0,0.0,-18.0,0.0
2020-10-12,Lakshadweep,0.0,0.0,46.0,0.0,-14.0,0.0
2020-10-13,Lakshadweep,0.0,0.0,44.0,0.0,-16.0,0.0
2020-10-14,Lakshadweep,0.0,0.0,34.0,0.0,-12.0,0.0
2020-10-15,Lakshadweep,0.0,0.0,37.0,0.0,-11.0,0.0
2020-10-16,Lakshadweep,0.0,0.0,36.0,0.0,-6.0,0.0
2020-10-17,Lakshadweep,0.0,0.0,32.0,0.0,-21.0,0.0
2020-10-18,Lakshadweep,0.0,0.0,45.0,0.0,-22.0,0.0
2020-10-19,Lakshadweep,0.0,0.0,43.0,0.0,-15.0,0.0
2020-10-20,Lakshadweep,0.0,0.0,45.0,0.0,-13.0,0.0
2020-10-21,Lakshadweep,0.0,0.0,49.0,0.0,-11.0,0.0
2020-10-22,Lakshadweep,0.0,0.0,64.0,0.0,-15.0,0.0
2020-10-23,Lakshadweep,0.0,0.0,61.0,0.0,-16.0,0.0
2020-10-24,Lakshadweep,0.0,0.0,46.0,0.0,-22.0,0.0
2020-10-25,Lakshadweep,0.0,0.0,60.0,0.0,-24.0,0.0
2020-10-26,Lakshadweep,0.0,0.0,61.0,0.0,-16.0,0.0
2020-10-27,Lakshadweep,0.0,0.0,65.0,0.0,-22.0,0.0
2020-10-28,Lakshadweep,0.0,0.0,58.0,0.0,-26.0,0.0
2020-10-29,Lakshadweep,0.0,0.0,60.0,0.0,-39.0,0.0
2020-10-30,Lakshadweep,0.0,0.0,50.0,0.0,-49.0,0.0
2020-10-31,Lakshadweep,0.0,0.0,46.0,0.0,-36.0,0.0
2020-11-01,Lakshadweep,0.0,0.0,65.0,0.0,-36.0,0.0
2020-11-02,Lakshadweep,0.0,0.0,62.0,0.0,-28.0,0.0
2020-11-03,Lakshadweep,0.0,0.0,61.0,0.0,-32.0,0.0
2020-11-04,Lakshadweep,0.0,0.0,50.0,0.0,-30.0,0.0
2020-11-05,Lakshadweep,0.0,0.0,38.0,0.0,-27.0,0.0
2020-11-06,Lakshadweep,0.0,0.0,39.0,0.0,-20.0,0.0
2020-11-07,Lakshadweep,0.0,0.0,37.0,0.0,-24.0,0.0
2020-11-08,Lakshadweep,0.0,0.0,47.0,0.0,-22.0,0.0
2020-11-09,Lakshadweep,0.0,0.0,39.0,0.0,-26.0,0.0
2020-11-10,Lakshadweep,0.0,0.0,38.0,0.0,-25.0,0.0
2020-11-11,Lakshadweep,0.0,0.0,40.0,0.0,-23.0,0.0
2020-11-12,Lakshadweep,0.0,0.0,42.0,0.0,-25.0,0.0
2020-11-13,Lakshadweep,0.0,0.0,38.0,0.0,-21.0,0.0
2020-11-14,Lakshadweep,0.0,0.0,34.0,0.0,-35.0,0.0
2020-11-15,Lakshadweep,0.0,0.0,39.0,0.0,-37.0,0.0
2020-11-16,Lakshadweep,0.0,0.0,44.0,0.0,-24.0,0.0
2020-11-17,Lakshadweep,0.0,0.0,29.0,0.0,-26.0,0.0
2020-11-18,Lakshadweep,0.0,0.0,31.0,0.0,-24.0,0.0
2020-11-19,Lakshadweep,0.0,0.0,39.0,0.0,-24.0,0.0
2020-11-20,Lakshadweep,0.0,0.0,38.0,0.0,-16.0,0.0
2020-11-21,Lakshadweep,0.0,0.0,34.0,0.0,-26.0,0.0
2020-11-22,Lakshadweep,0.0,0.0,47.0,0.0,-19.0,0.0
2020-11-23,Lakshadweep,0.0,0.0,43.0,0.0,-26.0,0.0
2020-11-24,Lakshadweep,0.0,0.0,39.0,0.0,-26.0,0.0
2020-11-25,Lakshadweep,0.0,0.0,35.0,0.0,-27.0,0.0
2020-11-26,Lakshadweep,0.0,0.0,39.0,0.0,-21.0,0.0
2020-11-27,Lakshadweep,0.0,0.0,35.0,0.0,-14.0,0.0
2020-11-28,Lakshadweep,0.0,0.0,34.0,0.0,-22.0,0.0
2020-11-29,Lakshadweep,0.0,0.0,48.0,0.0,-23.0,0.0
2020-11-30,Lakshadweep,0.0,0.0,38.0,0.0,-48.0,0.0
2020-12-01,Lakshadweep,0.0,0.0,45.0,0.0,-20.0,0.0
2020-12-02,Lakshadweep,0.0,0.0,42.0,0.0,-11.0,0.0
2020-12-03,Lakshadweep,0.0,0.0,44.0,0.0,-10.0,0.0
2020-12-04,Lakshadweep,0.0,0.0,42.0,0.0,-2.0,0.0
2020-12-05,Lakshadweep,0.0,0.0,30.0,0.0,-30.0,0.0
2020-12-06,Lakshadweep,0.0,0.0,45.0,0.0,-16.0,0.0
2020-12-07,Lakshadweep,0.0,0.0,34.0,0.0,-14.0,0.0
2020-12-08,Lakshadweep,0.0,0.0,48.0,0.0,-9.0,0.0
2020-12-09,Lakshadweep,0.0,0.0,51.0,0.0,-17.0,0.0
2020-12-10,Lakshadweep,0.0,0.0,66.0,0.0,-16.0,0.0
2020-12-11,Lakshadweep,0.0,0.0,62.0,0.0,-7.0,0.0
2020-12-12,Lakshadweep,0.0,0.0,49.0,0.0,-20.0,0.0
2020-12-13,Lakshadweep,0.0,0.0,62.0,0.0,-24.0,0.0
2020-12-14,Lakshadweep,0.0,0.0,68.0,0.0,-15.0,0.0
2020-12-15,Lakshadweep,0.0,0.0,66.0,0.0,-15.0,0.0
2020-12-16,Lakshadweep,0.0,0.0,59.0,0.0,-14.0,0.0
2020-12-17,Lakshadweep,0.0,0.0,65.0,0.0,-16.0,0.0
2020-12-18,Lakshadweep,0.0,0.0,66.0,0.0,-9.0,0.0
2020-12-19,Lakshadweep,0.0,0.0,52.0,0.0,-15.0,0.0
2020-12-20,Lakshadweep,0.0,0.0,60.0,0.0,-15.0,0.0
2020-12-21,Lakshadweep,0.0,0.0,64.0,0.0,-19.0,0.0
2020-12-22,Lakshadweep,0.0,0.0,60.0,0.0,-22.0,0.0
2020-12-23,Lakshadweep,0.0,0.0,50.0,0.0,-23.0,0.0
2020-12-24,Lakshadweep,0.0,0.0,59.0,0.0,-22.0,0.0
2020-12-25,Lakshadweep,0.0,0.0,65.0,0.0,-39.0,0.0
2020-12-26,Lakshadweep,0.0,0.0,53.0,0.0,-24.0,0.0
2020-12-27,Lakshadweep,0.0,0.0,67.0,0.0,-22.0,0.0
2020-12-28,Lakshadweep,0.0,0.0,68.0,0.0,-19.0,0.0
2020-12-29,Lakshadweep,0.0,0.0,64.0,0.0,-20.0,0.0
2020-12-30,Lakshadweep,0.0,0.0,59.0,0.0,-19.0,0.0
2020-12-31,Lakshadweep,0.0,0.0,63.0,0.0,-20.0,0.0
2021-01-01,Lakshadweep,0.0,0.0,62.0,0.0,-10.0,0.0
2021-01-02,Lakshadweep,0.0,0.0,48.0,0.0,-17.0,0.0
2021-01-03,Lakshadweep,0.0,0.0,61.0,0.0,-12.0,0.0
2021-01-04,Lakshadweep,0.0,0.0,57.0,0.0,-17.0,0.0
2021-01-05,Lakshadweep,0.0,0.0,61.0,0.0,-14.0,0.0
2021-01-06,Lakshadweep,0.0,0.0,46.0,0.0,-11.0,0.0
2021-01-07,Lakshadweep,0.0,0.0,46.0,0.0,-16.0,0.0
2021-01-08,Lakshadweep,0.0,0.0,37.0,0.0,-9.0,0.0
2021-01-09,Lakshadweep,0.0,0.0,25.0,0.0,-16.0,0.0
2021-01-10,Lakshadweep,0.0,0.0,40.0,0.0,-7.0,0.0
2021-01-11,Lakshadweep,0.0,0.0,33.0,0.0,-12.0,0.0
2021-01-12,Lakshadweep,0.0,0.0,29.0,0.0,-11.0,0.0
2021-01-13,Lakshadweep,0.0,0.0,26.0,0.0,-8.0,0.0
2021-01-14,Lakshadweep,0.0,0.0,22.0,0.0,-11.0,0.0
2021-01-15,Lakshadweep,0.0,0.0,17.0,0.0,-12.0,0.0
2021-01-16,Lakshadweep,0.0,0.0,10.0,0.0,-15.0,0.0
2021-01-17,Lakshadweep,0.0,0.0,26.0,0.0,-12.0,0.0
2021-01-18,Lakshadweep,0.0,0.0,23.0,0.0,-17.0,0.0
2021-01-19,Lakshadweep,0.0,0.0,14.0,0.0,-20.0,0.0
2021-01-20,Lakshadweep,0.0,0.0,4.0,0.0,-23.0,0.0
2021-01-21,Lakshadweep,0.0,0.0,9.0,0.0,-19.0,0.0
2021-01-22,Lakshadweep,0.0,0.0,15.0,0.0,-20.0,0.0
2021-01-23,Lakshadweep,0.0,0.0,3.0,0.0,-24.0,0.0
2021-01-24,Lakshadweep,0.0,0.0,16.0,0.0,-19.0,0.0
2021-01-25,Lakshadweep,0.0,0.0,20.0,0.0,-14.0,0.0
2021-01-26,Lakshadweep,0.0,0.0,16.0,0.0,-40.0,0.0
2021-01-27,Lakshadweep,0.0,0.0,13.0,0.0,-18.0,0.0
2021-01-28,Lakshadweep,0.0,0.0,20.0,0.0,-13.0,0.0
2021-01-29,Lakshadweep,0.0,0.0,16.0,0.0,-6.0,0.0
2021-01-30,Lakshadweep,0.0,0.0,10.0,0.0,-11.0,0.0
2021-01-31,Lakshadweep,0.0,0.0,13.0,0.0,-11.0,0.0
2021-02-01,Lakshadweep,0.0,0.0,17.0,0.0,-14.0,0.0
2021-02-02,Lakshadweep,0.0,0.0,20.0,0.0,-14.0,0.0
2021-02-03,Lakshadweep,0.0,0.0,13.0,0.0,-16.0,0.0
2021-02-04,Lakshadweep,0.0,0.0,21.0,0.0,-15.0,0.0
2021-02-05,Lakshadweep,0.0,0.0,19.0,0.0,-12.0,0.0
2021-02-06,Lakshadweep,0.0,0.0,9.0,0.0,-23.0,0.0
2021-02-07,Lakshadweep,0.0,0.0,20.0,0.0,-25.0,0.0
2021-02-08,Lakshadweep,0.0,0.0,19.0,0.0,-23.0,0.0
2021-02-09,Lakshadweep,0.0,0.0,21.0,0.0,-26.0,0.0
2021-02-10,Lakshadweep,0.0,0.0,13.0,0.0,-25.0,0.0
2021-02-11,Lakshadweep,0.0,0.0,13.0,0.0,-20.0,0.0
2021-02-12,Lakshadweep,0.0,0.0,12.0,0.0,-19.0,0.0
2021-02-13,Lakshadweep,0.0,0.0,4.0,0.0,-25.0,0.0
2021-02-14,Lakshadweep,0.0,0.0,14.0,0.0,-22.0,0.0
2021-02-15,Lakshadweep,0.0,0.0,8.0,0.0,-26.0,0.0
2021-02-16,Lakshadweep,0.0,0.0,8.0,0.0,-24.0,0.0
2021-02-17,Lakshadweep,0.0,0.0,8.0,0.0,-23.0,0.0
2021-02-18,Lakshadweep,0.0,0.0,3.0,0.0,-27.0,0.0
2021-02-19,Lakshadweep,0.0,0.0,18.0,0.0,-19.0,0.0
2021-02-20,Lakshadweep,0.0,0.0,10.0,0.0,-20.0,0.0
2021-02-21,Lakshadweep,0.0,0.0,22.0,0.0,-19.0,0.0
2021-02-22,Lakshadweep,0.0,0.0,12.0,0.0,-19.0,0.0
2021-02-23,Lakshadweep,0.0,0.0,14.0,0.0,-16.0,0.0
2021-02-24,Lakshadweep,0.0,0.0,13.0,0.0,-18.0,0.0
2021-02-25,Lakshadweep,0.0,0.0,11.0,0.0,-20.0,0.0
2021-02-26,Lakshadweep,0.0,0.0,10.0,0.0,-14.0,0.0
2021-02-27,Lakshadweep,0.0,0.0,8.0,0.0,-23.0,0.0
2021-02-28,Lakshadweep,0.0,0.0,21.0,0.0,-23.0,0.0
2021-03-01,Lakshadweep,0.0,0.0,12.0,0.0,-20.0,0.0
2021-03-02,Lakshadweep,0.0,0.0,9.0,0.0,-20.0,0.0
2021-03-03,Lakshadweep,0.0,0.0,6.0,0.0,-21.0,0.0
2021-03-04,Lakshadweep,0.0,0.0,11.0,0.0,-21.0,0.0
2021-03-05,Lakshadweep,0.0,0.0,11.0,0.0,-13.0,0.0
2021-03-06,Lakshadweep,0.0,0.0,7.0,0.0,-20.0,0.0
2021-03-07,Lakshadweep,0.0,0.0,19.0,0.0,-21.0,0.0
2021-03-08,Lakshadweep,0.0,0.0,10.0,0.0,-22.0,0.0
2021-03-09,Lakshadweep,0.0,0.0,7.0,0.0,-22.0,0.0
2021-03-10,Lakshadweep,0.0,0.0,10.0,0.0,-24.0,0.0
2021-03-11,Lakshadweep,0.0,0.0,9.0,0.0,-31.0,0.0
2021-03-12,Lakshadweep,0.0,0.0,9.0,0.0,-18.0,0.0
2021-03-13,Lakshadweep,0.0,0.0,9.0,0.0,-35.0,0.0
2021-03-14,Lakshadweep,0.0,0.0,16.0,0.0,-28.0,0.0
2021-03-15,Lakshadweep,0.0,0.0,5.0,0.0,-24.0,0.0
2021-03-16,Lakshadweep,0.0,0.0,12.0,0.0,-21.0,0.0
2021-03-17,Lakshadweep,0.0,0.0,14.0,0.0,-16.0,0.0
2021-03-18,Lakshadweep,0.0,0.0,17.0,0.0,-18.0,0.0
2021-03-19,Lakshadweep,0.0,0.0,15.0,0.0,-14.0,0.0
2021-03-20,Lakshadweep,0.0,0.0,9.0,0.0,-20.0,0.0
2021-03-21,Lakshadweep,0.0,0.0,20.0,0.0,-25.0,0.0
2021-03-22,Lakshadweep,0.0,0.0,12.0,0.0,-22.0,0.0
2021-03-23,Lakshadweep,0.0,0.0,14.0,0.0,-22.0,0.0
2021-03-24,Lakshadweep,0.0,0.0,10.0,0.0,-26.0,0.0
2021-03-25,Lakshadweep,0.0,0.0,16.0,0.0,-25.0,0.0
2021-03-26,Lakshadweep,0.0,0.0,17.0,0.0,-20.0,0.0
2021-03-27,Lakshadweep,0.0,0.0,10.0,0.0,-28.0,0.0
2021-03-28,Lakshadweep,0.0,0.0,11.0,0.0,-35.0,0.0
2021-03-29,Lakshadweep,0.0,0.0,5.0,0.0,-50.0,0.0
2021-03-30,Lakshadweep,0.0,0.0,10.0,0.0,-29.0,0.0
2021-03-31,Lakshadweep,0.0,0.0,13.0,0.0,-28.0,0.0
2021-04-01,Lakshadweep,0.0,0.0,21.0,0.0,-27.0,0.0
2021-04-02,Lakshadweep,0.0,0.0,17.0,0.0,-44.0,0.0
2021-04-03,Lakshadweep,0.0,0.0,12.0,0.0,-28.0,0.0
2021-04-04,Lakshadweep,0.0,0.0,29.0,0.0,-35.0,0.0
2021-04-05,Lakshadweep,0.0,0.0,21.0,0.0,-34.0,0.0
2021-04-06,Lakshadweep,0.0,0.0,22.0,0.0,-30.0,0.0
2021-04-07,Lakshadweep,0.0,0.0,14.0,0.0,-27.0,0.0
2021-04-08,Lakshadweep,0.0,0.0,16.0,0.0,-32.0,0.0
2021-04-09,Lakshadweep,0.0,0.0,17.0,0.0,-22.0,0.0
2021-04-10,Lakshadweep,0.0,0.0,7.0,0.0,-38.0,0.0
2021-04-11,Lakshadweep,0.0,0.0,28.0,0.0,-36.0,0.0
2021-04-12,Lakshadweep,0.0,0.0,12.0,0.0,-27.0,0.0
2021-04-13,Lakshadweep,0.0,0.0,14.0,0.0,-35.0,0.0
2021-04-14,Lakshadweep,0.0,0.0,-5.0,0.0,-58.0,0.0
2021-04-15,Lakshadweep,0.0,0.0,7.0,0.0,-30.0,0.0
2021-04-16,Lakshadweep,0.0,0.0,7.0,0.0,-20.0,0.0
2021-04-17,Lakshadweep,0.0,0.0,1.0,0.0,-34.0,0.0
2021-04-18,Lakshadweep,0.0,0.0,4.0,0.0,-39.0,0.0
2021-04-19,Lakshadweep,0.0,0.0,-6.0,0.0,-35.0,0.0
2021-04-20,Lakshadweep,0.0,0.0,-2.0,0.0,-36.0,0.0
2021-04-21,Lakshadweep,0.0,0.0,-15.0,0.0,-54.0,0.0
2021-04-22,Lakshadweep,0.0,0.0,-9.0,0.0,-38.0,0.0
2021-04-23,Lakshadweep,0.0,0.0,-8.0,0.0,-29.0,0.0
2021-04-24,Lakshadweep,0.0,0.0,-12.0,0.0,-40.0,0.0
2021-04-25,Lakshadweep,0.0,0.0,-5.0,0.0,-44.0,0.0
2021-04-26,Lakshadweep,0.0,0.0,-10.0,0.0,-41.0,0.0
2021-04-27,Lakshadweep,0.0,0.0,-10.0,0.0,-40.0,0.0
2021-04-28,Lakshadweep,0.0,0.0,-22.0,0.0,-46.0,0.0
2021-04-29,Lakshadweep,0.0,0.0,-16.0,0.0,-46.0,0.0
2021-04-30,Lakshadweep,0.0,0.0,-16.0,0.0,-39.0,0.0
2021-05-01,Lakshadweep,0.0,0.0,-18.0,0.0,-52.0,0.0
2021-05-02,Lakshadweep,0.0,0.0,-9.0,0.0,-51.0,0.0
2021-05-03,Lakshadweep,0.0,0.0,-7.0,0.0,-39.0,0.0
2021-05-04,Lakshadweep,0.0,0.0,-12.0,0.0,-41.0,0.0
2021-05-05,Lakshadweep,0.0,0.0,-10.0,0.0,-45.0,0.0
2021-05-06,Lakshadweep,0.0,0.0,-7.0,0.0,-42.0,0.0
2021-05-07,Lakshadweep,0.0,0.0,-6.0,0.0,-36.0,0.0
2021-05-08,Lakshadweep,0.0,0.0,-11.0,0.0,-50.0,0.0
2021-05-09,Lakshadweep,0.0,0.0,-4.0,0.0,-47.0,0.0
2021-05-10,Lakshadweep,0.0,0.0,-12.0,0.0,-61.0,0.0
2021-05-11,Lakshadweep,0.0,0.0,0.0,0.0,-45.0,0.0
2021-05-12,Lakshadweep,0.0,0.0,-5.0,0.0,-46.0,0.0
2021-05-13,Lakshadweep,0.0,0.0,1.0,0.0,-48.0,0.0
2021-05-14,Lakshadweep,0.0,0.0,-12.0,0.0,-64.0,0.0
2021-05-15,Lakshadweep,0.0,0.0,-15.0,0.0,-60.0,0.0
2021-05-16,Lakshadweep,0.0,0.0,7.0,0.0,-44.0,0.0
2021-05-17,Lakshadweep,0.0,0.0,3.0,0.0,-53.0,0.0
2021-05-18,Lakshadweep,0.0,0.0,-23.0,0.0,-63.0,0.0
2021-05-19,Lakshadweep,0.0,0.0,-19.0,0.0,-59.0,0.0
2021-05-20,Lakshadweep,0.0,0.0,-11.0,0.0,-54.0,0.0
2021-05-21,Lakshadweep,0.0,0.0,-10.0,0.0,-58.0,0.0
2021-05-22,Lakshadweep,0.0,0.0,-15.0,0.0,-55.0,0.0
2021-05-23,Lakshadweep,0.0,0.0,-6.0,0.0,-57.0,0.0
2021-05-24,Lakshadweep,0.0,0.0,-5.0,0.0,-60.0,0.0
2021-05-25,Lakshadweep,0.0,0.0,-10.0,0.0,-64.0,0.0
2021-05-26,Lakshadweep,0.0,0.0,-7.0,0.0,-62.0,0.0
2021-05-27,Lakshadweep,0.0,0.0,1.0,0.0,-57.0,0.0
2021-05-28,Lakshadweep,0.0,0.0,3.0,0.0,-54.0,0.0
2021-05-29,Lakshadweep,0.0,0.0,1.0,0.0,-61.0,0.0
2021-05-30,Lakshadweep,0.0,0.0,11.0,0.0,-53.0,0.0
2021-05-31,Lakshadweep,0.0,0.0,14.0,0.0,-59.0,0.0
2021-06-01,Lakshadweep,0.0,0.0,20.0,0.0,-53.0,0.0
2021-06-02,Lakshadweep,0.0,0.0,20.0,0.0,-52.0,0.0
2021-06-03,Lakshadweep,0.0,0.0,24.0,0.0,-54.0,0.0
2021-06-04,Lakshadweep,0.0,0.0,19.0,0.0,-46.0,0.0
2021-06-05,Lakshadweep,0.0,0.0,12.0,0.0,-52.0,0.0
2021-06-06,Lakshadweep,0.0,0.0,22.0,0.0,-52.0,0.0
2021-06-07,Lakshadweep,0.0,0.0,1.0,0.0,-58.0,0.0
2021-06-08,Lakshadweep,0.0,0.0,35.0,0.0,-48.0,0.0
2021-06-09,Lakshadweep,0.0,0.0,28.0,0.0,-48.0,0.0
2021-06-10,Lakshadweep,0.0,0.0,34.0,0.0,-45.0,0.0
2021-06-11,Lakshadweep,0.0,0.0,34.0,0.0,-38.0,0.0
2021-06-12,Lakshadweep,0.0,0.0,18.0,0.0,-46.0,0.0
2021-06-13,Lakshadweep,0.0,0.0,29.0,0.0,-47.0,0.0
2021-06-14,Lakshadweep,0.0,0.0,30.0,0.0,-49.0,0.0
2021-06-15,Lakshadweep,0.0,0.0,31.0,0.0,-46.0,0.0
2021-06-16,Lakshadweep,0.0,0.0,33.0,0.0,-47.0,0.0
2021-06-17,Lakshadweep,0.0,0.0,35.0,0.0,-44.0,0.0
2021-06-18,Lakshadweep,0.0,0.0,38.0,0.0,-35.0,0.0
2021-06-19,Lakshadweep,0.0,0.0,24.0,0.0,-47.0,0.0
2021-06-20,Lakshadweep,0.0,0.0,34.0,0.0,-53.0,0.0
2021-06-21,Lakshadweep,0.0,0.0,34.0,0.0,-44.0,0.0
2021-06-22,Lakshadweep,0.0,0.0,40.0,0.0,-40.0,0.0
2021-06-23,Lakshadweep,0.0,0.0,39.0,0.0,-40.0,0.0
2021-06-24,Lakshadweep,0.0,0.0,41.0,0.0,-34.0,0.0
2021-06-25,Lakshadweep,0.0,0.0,37.0,0.0,-34.0,0.0
2021-06-26,Lakshadweep,0.0,0.0,-9.0,0.0,-54.0,0.0
2021-06-27,Lakshadweep,0.0,0.0,9.0,0.0,-57.0,0.0
2021-06-28,Lakshadweep,0.0,0.0,40.0,0.0,-38.0,0.0
2021-06-29,Lakshadweep,0.0,0.0,39.0,0.0,-40.0,0.0
2021-06-30,Lakshadweep,0.0,0.0,34.0,0.0,-39.0,0.0
2021-07-01,Lakshadweep,0.0,0.0,43.0,0.0,-34.0,0.0
2021-07-02,Lakshadweep,0.0,0.0,40.0,0.0,-30.0,0.0
2021-07-03,Lakshadweep,0.0,0.0,5.0,0.0,-51.0,0.0
2021-07-04,Lakshadweep,0.0,0.0,10.0,0.0,-48.0,0.0
2021-07-05,Lakshadweep,0.0,0.0,52.0,0.0,-34.0,0.0
2021-07-06,Lakshadweep,0.0,0.0,47.0,0.0,-35.0,0.0
2021-07-07,Lakshadweep,0.0,0.0,41.0,0.0,-37.0,0.0
2021-07-08,Lakshadweep,0.0,0.0,44.0,0.0,-37.0,0.0
2021-07-09,Lakshadweep,0.0,0.0,41.0,0.0,-27.0,0.0
2021-07-10,Lakshadweep,0.0,0.0,1.0,0.0,-51.0,0.0
2021-07-11,Lakshadweep,0.0,0.0,24.0,0.0,-51.0,0.0
2021-07-12,Lakshadweep,0.0,0.0,48.0,0.0,-36.0,0.0
2021-07-13,Lakshadweep,0.0,0.0,55.0,0.0,-33.0,0.0
2021-07-14,Lakshadweep,0.0,0.0,44.0,0.0,-31.0,0.0
2021-07-15,Lakshadweep,0.0,0.0,50.0,0.0,-29.0,0.0
2021-07-16,Lakshadweep,0.0,0.0,49.0,0.0,-25.0,0.0
2021-07-17,Lakshadweep,0.0,0.0,35.0,0.0,-35.0,0.0
2021-07-18,Lakshadweep,0.0,0.0,41.0,0.0,-41.0,0.0
2021-07-19,Lakshadweep,0.0,0.0,52.0,0.0,-35.0,0.0
2021-07-20,Lakshadweep,0.0,0.0,56.0,0.0,-32.0,0.0
2021-07-21,Lakshadweep,0.0,0.0,51.0,0.0,-44.0,0.0
2021-07-22,Lakshadweep,0.0,0.0,54.0,0.0,-59.0,0.0
2021-07-23,Lakshadweep,0.0,0.0,42.0,0.0,-24.0,0.0
2021-07-24,Lakshadweep,0.0,0.0,28.0,0.0,-39.0,0.0
2021-07-25,Lakshadweep,0.0,0.0,33.0,0.0,-33.0,0.0
2021-07-26,Lakshadweep,0.0,0.0,51.0,0.0,-29.0,0.0
2021-07-27,Lakshadweep,0.0,0.0,47.0,0.0,-27.0,0.0
2021-07-28,Lakshadweep,0.0,0.0,49.0,0.0,-26.0,0.0
2021-07-29,Lakshadweep,0.0,0.0,52.0,0.0,-26.0,0.0
2021-07-30,Lakshadweep,0.0,0.0,53.0,0.0,-20.0,0.0
